,feat_vix_close,feat_vix_change_5d,feat_vix_change_10d,feat_realized_vol_10d,feat_realized_vol_20d,feat_iv_rv_ratio,feat_bb_position,feat_bb_width
2010-07-29,24.1299991607666,-0.02030044730153524,-0.04017502996828681,0.23918427836347536,0.2042667256898902,1.1812985731900274,0.679540184162169,0.10623116826860446
2010-07-30,23.5,0.0012782568182028164,-0.10476190476190472,0.17999019471724023,0.20301869124035324,1.1575288884203483,0.6826657776552437,0.0966218729349579
2010-08-02,22.01000022888184,-0.031676169285292044,-0.15248360374181102,0.19473383383962703,0.20814453467086008,1.0574382970797842,0.8702791258774983,0.0862590109257173
2010-08-03,22.6299991607666,-0.02414839846461314,-0.05432516204891169,0.19379212724751493,0.21054323255365073,1.0748385918792243,0.8267829936181537,0.07081190262863081
2010-08-04,22.209999084472656,-0.08412374909391107,-0.13377536610084972,0.17304754823864715,0.1863709107053886,1.1917095323734173,0.9309315382481986,0.06986915351262198
2010-08-05,22.100000381469727,-0.08412759427681571,-0.10272021378412943,0.1349117316295489,0.18722027331800745,1.1804277383962176,0.8641692295394605,0.06792921820933776
2010-08-06,21.739999771118164,-0.07489362676092914,-0.07371110323177343,0.13408045922075135,0.18615840996269883,1.1678225966516516,0.8106475151464215,0.06700774506421592
2010-08-09,22.13999938964844,0.005906367987948302,-0.025956892409591314,0.13229621842361403,0.1868328044085779,1.1850167030213428,0.8732556889178555,0.06749900591321673
2010-08-10,22.3700008392334,-0.01148909991936542,-0.03536005502112605,0.14171467146423947,0.186728084130421,1.197998734009876,0.7183145612244991,0.06772699062415727
2010-08-11,25.38999938964844,0.1431787679540686,0.04701028410921415,0.19778193234109934,0.21255077979240566,1.1945380494226545,0.314383583682946,0.06818949001284014
2010-08-12,25.729999542236328,0.16425335285560716,0.06630751915114841,0.1982673642483953,0.21427829353569286,1.2007748950058919,0.21674292266994905,0.07021689562528677
2010-08-13,26.239999771118164,0.2069917225104252,0.11659573494119857,0.19896340549004057,0.1903389250265456,1.3785934625541574,0.09433364665290672,0.06718600215139116
2010-08-16,26.100000381469727,0.17886183834642666,0.18582463017064987,0.16410783078348418,0.18802016658495155,1.3881489871820312,0.1157942024280883,0.06663035821823847
2010-08-17,24.32999992370605,0.08761730044440275,0.07512155660556652,0.1842989003580066,0.18857110680074762,1.2902294702769168,0.29880457550619566,0.06620580809725769
2010-08-18,24.59000015258789,-0.03150843860936492,0.10715898992445827,0.17506122018054107,0.18159696626005636,1.354097519304024,0.330390513266913,0.06122886876687941
2010-08-19,26.440000534057617,0.02759428699778277,0.19638009401243584,0.18540309353642914,0.1666786143639727,1.5862863172309032,0.12473730955226867,0.06505161797761384
2010-08-20,25.489999771118164,-0.02858231732248373,0.17249310209202107,0.18713874664442307,0.16470360063056716,1.5476285687459042,0.1787031729941389,0.06814318363518368
2010-08-23,25.65999984741211,-0.01685825776347516,0.15898828160805833,0.17862755886675552,0.16340274278995415,1.5703530680875242,0.09554723223072739,0.07270007718805765
2010-08-24,27.459999084472656,0.1286477258767631,0.2275367927707994,0.1902772138271611,0.17356998315339198,1.582070735134252,-0.03909664283746286,0.08278251344515952
2010-08-25,26.700000762939453,0.08580726300359554,0.05159517151564419,0.16587895884899864,0.17810930868452024,1.499079467555083,0.12166653468360095,0.0881250373541682
2010-08-26,27.3700008392334,0.03517398965169605,0.06373887781478471,0.17059655114442013,0.18068832193760206,1.51476313165857,0.058103717194823074,0.09660110043365734
2010-08-27,24.450000762939453,-0.04080027530471375,-0.0682164262115934,0.18544714616252686,0.18735226565370489,1.3050282940336544,0.2088119019809771,0.10020172460205484
2010-08-30,27.209999084472656,0.0604052707045073,0.04252868531722309,0.18961762173642435,0.17296723974979866,1.5731302137810943,0.14864245010419935,0.10263622105400377
2010-08-31,26.049999237060547,-0.05134741057618597,0.07069458770029047,0.16929662433255385,0.1729346516912765,1.5063493049134586,0.15638792222894063,0.10526788887691914
2010-09-01,23.88999938964844,-0.10524349411972278,-0.02846688729547564,0.23847181294239683,0.20386089472277155,1.171877491371566,0.44997355358842045,0.09865470065189157
2010-09-02,23.190000534057617,-0.15272196481572553,-0.12291981597404444,0.2333169587171534,0.20940769866856354,1.1074091679294558,0.5866570132532396,0.09161652870131952
2010-09-03,21.309999465942383,-0.12842540691273052,-0.1639858902592849,0.2460916026056573,0.21909409830624282,0.9726414189466637,0.7941667606171879,0.0866791247625131
2010-09-07,23.799999237060547,-0.1253215715599939,-0.07248638431068222,0.24225440002555831,0.21812358087692915,1.091124542398243,0.7641898860306733,0.07629975197177181
2010-09-08,23.25,-0.10748557846700713,-0.15331388291462889,0.21315902619996124,0.22134611478819688,1.0503911497270966,0.9536322091405557,0.07256853531809862
2010-09-09,22.809999465942383,-0.045207197626552564,-0.14569292830869618,0.21223825766071674,0.19702562186224615,1.1577174202191016,0.9552122478712204,0.07853074677323757
2010-09-10,21.989999771118164,-0.05174647413988165,-0.19656561575267828,0.18979723319290828,0.19421775818095038,1.132234249693601,0.9408707219172965,0.08559146907978228
2010-09-13,21.209999084472656,-0.004692650585446878,-0.1325154019372421,0.19136719401394808,0.19583585945933138,1.0830498123801107,1.0103710472355067,0.0965060102550116
2010-09-14,21.559999465942383,-0.09411764045900106,-0.20764424140515447,0.16640241754211305,0.19586771794358973,1.1007428734198916,0.9740937198251504,0.10673823780710077
2010-09-15,22.100000381469727,-0.049462349184097754,-0.151631438436715,0.15361221844074913,0.19294449303774844,1.1454071600346734,0.9634232379016631,0.11753396261377122
2010-09-16,21.71999931335449,-0.04778606655451145,-0.09083299002653866,0.10647847121945483,0.19294561595055162,1.125705769802042,0.9371038992355041,0.12783537748657733
2010-09-17,22.01000022888184,0.0009095251465143228,-0.050884013712841014,0.10722917510474518,0.18130045467525063,1.2140068963592308,0.8921490996251616,0.1360397429790563
2010-09-20,21.5,0.013672839606091669,0.008916027161862461,0.10982969951746234,0.1877149780544166,1.1453534620858745,0.9532254526644672,0.14828340126157474
2010-09-21,22.350000381469727,0.03664197287088444,-0.06092432361648703,0.09208644634441462,0.18117335917002791,1.2336251027114122,0.8968833553829573,0.15609308563749322
2010-09-22,22.51000022888184,0.018552028974437862,-0.03182794714486714,0.09738045367858456,0.1613758354925062,1.3948804763850247,0.841728416857575,0.15611486251698056
2010-09-23,23.8700008392334,0.09898718203720147,0.04647090741381654,0.10124316475827635,0.16189317192684416,1.4744291284884892,0.8064138336352232,0.15568184602583382
2010-09-24,21.709999084472656,-0.013630219958631229,-0.012733091839921884,0.12696669486938497,0.1572003506863502,1.3810401178931817,0.9012561272721494,0.1545616872191955
2010-09-27,22.540000915527344,0.04837213560592302,0.06270635966355842,0.13195412361670303,0.1613128099891193,1.3972852445535906,0.8315255550444649,0.15163252917841735
2010-09-28,22.600000381469727,0.01118568213570481,0.048237520467947936,0.13418328944695357,0.15156323423217105,1.4911268221454075,0.8079320644792969,0.14111669709735436
2010-09-29,23.25,0.03287426759635004,0.05203618093574858,0.13620198260867084,0.1501550491086385,1.5483994802717838,0.7869505739693956,0.12331250390722759
2010-09-30,23.700000762939453,-0.0071219132935482765,0.09116029061601139,0.1413192739257179,0.12725412190844587,1.8624151742597879,0.7321083799598237,0.11252602019677864
2010-10-01,22.5,0.03638880464496963,0.022262597274995688,0.1423512723674307,0.12641035688996438,1.7799174492945569,0.7032570730653379,0.10263288722834578
2010-10-04,23.530000686645508,0.04392190465423518,0.09441863658816319,0.12742424246194178,0.1278810141549163,1.839991717468008,0.5759101226864936,0.09524569374037611
2010-10-05,21.76000022888184,-0.03716814771722854,-0.02639821666746156,0.1782103703745013,0.14370658281524554,1.5141964830419283,0.8177014739510403,0.08661949668882117
2010-10-06,21.489999771118164,-0.07569893457556287,-0.04531321401120847,0.18480204391716523,0.14748064550109916,1.45714033852381,0.6982023810154702,0.07815869911492179
2010-10-07,21.559999465942383,-0.09029541046865563,-0.09677424767804088,0.1849947630887204,0.14746690900918438,1.4620228775934814,0.7322570739133213,0.06923911154747785
2010-10-08,20.709999084472656,-0.07955559624565978,-0.04606172465088754,0.15752546943611273,0.14806079474780445,1.3987496906084085,0.8278188096240897,0.060308386747350125
2010-10-11,18.959999084472656,-0.19422020691935482,-0.15882882367535744,0.15437380259453828,0.1429198143852435,1.3266179476951714,0.8179291513745722,0.05520765601220886
2010-10-12,18.93000030517578,-0.1300551421846874,-0.16238938116581025,0.15706443763367414,0.14360251977783423,1.3182220154954218,0.9195770391308796,0.051778774784319415
2010-10-13,19.06999969482422,-0.11261052126889015,-0.17978495936239924,0.1592907092331005,0.14435969381253694,1.321005828648279,1.0226863657693954,0.05200863249837275
2010-10-14,19.8799991607666,-0.07792209400698835,-0.1611814970127058,0.1567220164231396,0.1452733132332425,1.3684549982589311,0.9439532608988027,0.050845053473380884
2010-10-15,19.030000686645508,-0.08112015799588945,-0.15422219170464413,0.17918470268574524,0.15918430350523707,1.1954696705394343,1.2003734291767767,0.05794116390277642
2010-10-18,19.09000015258789,0.0068565967506664105,-0.1886952998083654,0.16447405776911747,0.1523116163395161,1.2533515572465983,1.028501799118041,0.06463461542642282
2010-10-19,20.6299991607666,0.0898044811508012,-0.05193019559877565,0.14419069125057957,0.15784856896038765,1.3069487608686357,0.8390322813821314,0.06613549292832092
2010-10-20,19.790000915527344,0.03775570174227849,-0.07910650878068237,0.13180225635932316,0.15788055951636792,1.2534792742152436,0.9009933788635268,0.06803720147753796
2010-10-21,19.270000457763672,-0.03068404068179087,-0.10621516998625846,0.13216916046070076,0.15752446485342508,1.223302074106026,0.8859826804871846,0.06889038996784673
2010-10-22,18.780000686645508,-0.013137151391457436,-0.09319162159085592,0.13213181507468041,0.14442535217866517,1.3003257671418529,0.9241004748460223,0.07439702817539791
2010-10-25,19.850000381469727,0.03981143126281261,0.04694099894371506,0.13087396450677313,0.14202320209305574,1.3976589802885662,0.9269422240146462,0.0795517153944749
2010-10-26,20.21999931335449,-0.01987396335874969,0.06814574682420904,0.13018068431499608,0.1416169000816317,1.4277956445663724,0.9051468782869971,0.08395304921739268
2010-10-27,20.709999084472656,0.04648803064094231,0.0859989206026861,0.12786246943859053,0.14072783934718325,1.4716348364718341,0.8913279614798084,0.0874275043242347
2010-10-28,20.8799991607666,0.0835494896085629,0.050301812988680084,0.12478754081204273,0.13809475990255934,1.5120051749609964,0.8727541516072937,0.08876202270190194
2010-10-29,21.200000762939453,0.1288604892338907,0.11403047808699052,0.08141436796249604,0.13860121390694508,1.5295681881381529,0.8151310341773776,0.08726243374842609
2010-11-01,21.82999992370605,0.09974808585317119,0.14353063117952458,0.07663924583922695,0.12881269774199566,1.694708697696113,0.8077500675308513,0.07965622202358091
2010-11-02,21.56999969482422,0.0667655997682508,0.04556473932608185,0.05882031554270683,0.10784959022182887,2.000007570771319,0.897073490916489,0.08144923130223844
2010-11-03,19.559999465942383,-0.05552871411725391,-0.011622104039646586,0.05583796509050033,0.09856887392783141,1.9843992009347202,0.9162664038039002,0.07977110422772063
2010-11-04,18.520000457763672,-0.11302676234955766,-0.038920601047408576,0.069730618029668,0.10305565966545682,1.797087177733275,1.0109520328838764,0.0813175923089903
2010-11-05,18.26000022888184,-0.1386792654836665,-0.027689054246597622,0.07186996049295145,0.1035265897184258,1.763798100424813,0.9574445740273362,0.08220160650934993
2010-11-08,18.290000915527344,-0.1621621172950387,-0.07858939223994499,0.07270711068832428,0.10318391017937097,1.7725632691892277,0.9325176401438969,0.0808850202956696
2010-11-09,19.07999992370605,-0.11543809950612327,-0.0563797936875059,0.08549262704630892,0.10754178541079672,1.7741940819396609,0.8354439998821706,0.07780383498066978
2010-11-10,18.46999931335449,-0.05572598069267787,-0.10816030275914446,0.08630333030159149,0.10621216183550508,1.7389721661027573,0.8654734307857699,0.07695268433021095
2010-11-11,18.63999938964844,0.006479423807706608,-0.10727968683672684,0.09808565932457373,0.11003073870478487,1.6940720028845766,0.7608629822448493,0.071805800045366
2010-11-12,20.61000061035156,0.12869662387806136,-0.02783019487524252,0.13450795496726092,0.1083621843182477,1.9019550722438627,0.5164872921416448,0.06996080183747598
2010-11-15,20.200000762939453,0.10442863596527263,-0.07466785004412746,0.13633291515077112,0.1084311775596611,1.862932896013694,0.4460054007374197,0.06702555238213562
2010-11-16,22.57999992370605,0.18343815586977041,0.04682430427313289,0.1458758041338341,0.11992222043314843,1.882887078153581,0.1737740719768292,0.06310850413527404
2010-11-17,21.76000022888184,0.1781267481232962,0.11247447970385016,0.14387826615028143,0.11770407914792211,1.8487040029883264,0.20247311050049419,0.06088665407033603
2010-11-18,18.75,0.005901320491064288,0.01241898145525755,0.1555865348849258,0.13001050996097147,1.4421910971373515,0.4400799244654638,0.05678314821674571
2010-11-19,18.040000915527344,-0.12469673065091569,-0.01204815501625911,0.15595402698769661,0.12825325801719056,1.4065920191368029,0.43681560491410343,0.05425774448943223
2010-11-22,18.3700008392334,-0.09059405220734051,0.004373970459352838,0.16425591456426883,0.1303140867272206,1.4096711491894443,0.5750880095078698,0.0526880712778361
2010-11-23,20.6299991607666,-0.0863596443546576,0.08123685761312527,0.17914739754292833,0.1432940566102395,1.4396967779954961,0.2712343226062705,0.05254319708021963
2010-11-24,19.559999465942383,-0.10110297517457822,0.059014628755280185,0.21001379732350084,0.15964997504786516,1.2251802394631153,0.6345516464350227,0.05213015185388992
2010-11-26,22.21999931335449,0.18506663004557278,0.19206008803273722,0.21019994624576832,0.16174896832410704,1.373733603594356,0.49871275844402274,0.051516086490040185
2010-11-29,21.530000686645508,0.193458957538869,0.044638527367722114,0.19225041532710896,0.1614947153158682,1.3331706021794514,0.4733518625750142,0.050460585049084225
2010-11-30,23.540000915527344,0.2814371170442307,0.16534653596230164,0.2018095926313454,0.167688313836068,1.4037949560718963,0.23804001792257534,0.050939801888954674
2010-12-01,21.36000061035156,0.03538543282993678,-0.054030084919249766,0.20545714434391327,0.1799076052145066,1.1872761345960723,0.6383128130888859,0.05133458120130885
2010-12-02,19.38999938964844,-0.008691210681776584,-0.1089154785985581,0.20820263452196733,0.18267287604869015,1.0614602347685256,0.8115974013769981,0.05340632968283087
2010-12-03,18.010000228881836,-0.1894689115468331,-0.039466654459635375,0.19731680210706046,0.1777586699041539,1.0131714103504876,0.8512616081599721,0.054368071932674525
2010-12-06,18.020000457763672,-0.16302833799067162,-0.0011086727687722453,0.1977118008804122,0.17776870968717612,1.013676731381687,0.8359685413956874,0.05520051363760526
2010-12-07,17.989999771118164,-0.23576894343909371,-0.020685958124925796,0.1952153695306996,0.17772517953800024,1.0122369727172869,0.8396904217595312,0.05586912428709442
2010-12-08,17.739999771118164,-0.16947568987797956,-0.14008722768852733,0.16801708037585783,0.17689945321566894,1.002829542355354,0.8781277105592147,0.058582573087012334
2010-12-09,17.25,-0.11036614012432111,-0.11809813543014269,0.1418335980844088,0.17612701662264835,0.9794068128093077,0.8749705555124062,0.06053930271223998
2010-12-10,17.610000610351562,-0.02220986193486063,-0.20747069511529015,0.135041610738803,0.17557407885388113,1.0029954720712058,0.9346454535850373,0.06539515418797015
2010-12-13,17.549999237060547,-0.026082198044597216,-0.18485839863691467,0.1379566101156821,0.16414139387872242,1.0692000855084456,0.8390877838361218,0.06815180893312742
2010-12-14,17.610000610351562,-0.02112279964431496,-0.25191164292879287,0.10995391690785099,0.16285419451460678,1.0813354032936546,0.828360932892748,0.0699823049998714
2010-12-15,17.940000534057617,0.011274000311153776,-0.16011235854724315,0.06904328028942311,0.14968790247144403,1.1984936817108538,0.7449908838680362,0.06480966148767177
2010-12-16,17.389999389648438,0.008115906646286142,-0.10314595476819488,0.06168971353457165,0.15080595377362238,1.153137456081667,0.844577395850352,0.060661356816801244
2010-12-17,16.110000610351562,-0.08517887268659519,-0.1054969236193195,0.06274494495270377,0.14303310109637576,1.1263127546606597,0.7957286708831893,0.060159228942226514
2010-12-20,16.40999984741211,-0.06495723300324063,-0.08934520363221832,0.0622134122840182,0.14303636839091693,1.1472606604890687,0.7804613324603036,0.059025717506891645
2010-12-21,16.489999771118164,-0.06360027259596102,-0.08337965642490763,0.06629199705103139,0.14189230327860752,1.1621489954067359,0.8437981552476521,0.06055864812933779
2010-12-22,15.449999809265137,-0.13879602289115978,-0.12908680898526792,0.06612983409159762,0.1256985936079216,1.2291306820390286,0.8237407869840244,0.0555199843612954
2010-12-23,16.469999313354492,-0.052903974041631274,-0.04521743110988452,0.06916708074297316,0.1087829855393224,1.5140234689919396,0.7506862948599303,0.0552640026481463
2010-12-27,17.670000076293945,0.0968342276126295,0.0034071245805133987,0.06196984385468873,0.10458922480368883,1.6894665879262478,0.7392201214509911,0.052396103196165604
2010-12-28,17.520000457763672,0.0676417197241237,-0.0017093322279767564,0.05946911064700085,0.1050122456574549,1.6683768971966473,0.6863069347998356,0.04764342492278092
2010-12-29,17.280000686645508,0.047907879108101126,-0.0187393476586295,0.05968781917541261,0.09102560181702375,1.8983670903248866,0.7630568041319564,0.032609576055700015
2010-12-30,17.520000457763672,0.13398062615231798,-0.02341137479325095,0.055494774287998504,0.061393454320321804,2.853724497460699,0.6805724848490955,0.026723777208563677
2010-12-31,17.75,0.07771710625437822,0.020701588440874552,0.04480984235374588,0.054462810346201256,3.2591046784345843,0.5197173403867706,0.024223274015730503
2011-01-03,17.610000610351562,-0.003395555499905112,0.09310986611857519,0.09013369614903154,0.07561022237874437,2.329050233728992,1.066379570234697,0.02604381577810987
2011-01-04,17.3799991607666,-0.007990941400633944,0.05911025730493602,0.09074748113530624,0.0757248786545102,2.2951504802089824,0.983171930212589,0.026279782927363708
2011-01-05,17.020000457763672,-0.015046308943886366,0.03214073341430801,0.0950342791948784,0.07979074898805398,2.1330794200605703,1.1620398941584764,0.029563166961266363
2011-01-06,17.399999618530273,-0.00684936279098225,0.12621358144585537,0.09484735707018557,0.07964830819399639,2.184603792983242,1.1236027819896182,0.03390941906728975
2011-01-07,17.139999389648438,-0.034366231569102124,0.04068003061485759,0.09302442990861105,0.08013518825114702,2.1388855212932136,1.0111552217964566,0.03641695392253658
2011-01-10,17.540000915527344,-0.003974996729021796,-0.007357054906921512,0.0929726569897667,0.07836325793127216,2.2382939886076016,1.0150802188594918,0.040699763063016946
2011-01-11,16.889999389648438,-0.028193313853793756,-0.035958964135532345,0.09026117316494014,0.07617252382004358,2.2173348791160974,0.9745114578392187,0.0436067472534939
2011-01-12,16.239999771118164,-0.045828476243648386,-0.06018523577554524,0.09282757168853742,0.07856371430028186,2.067112014211362,1.0348036227368012,0.0485187679010773
2011-01-13,16.389999389648438,-0.058045991438196776,-0.06449777617525665,0.08919465274954556,0.07518571609615483,2.1799352643908194,0.9744710343803198,0.05071575079928821
2011-01-14,15.460000038146973,-0.09801630171096076,-0.129014082357917,0.0814237341421368,0.07487241468705154,2.064845925267137,1.022710310831459,0.05626525590185575
2011-01-18,15.869999885559082,-0.09521100015963446,-0.0988075334744547,0.054049362517956744,0.07388748506110875,2.147860340954057,0.9904741403244421,0.06084919210655685
2011-01-19,17.309999465942383,0.02486679049564411,-0.004027600587129809,0.09067277170283038,0.08861207064262615,1.9534584103957888,0.7697831513908318,0.06059901311991601
2011-01-20,17.989999771118164,0.10775862220837396,0.05699173250680056,0.09424731156877549,0.0923926146173873,1.94712530277638,0.6344919693242617,0.05984435319397415
2011-01-21,18.46999931335449,0.1269066504675853,0.061494236682896775,0.10158444540030574,0.09748068829882654,1.8947341915287672,0.49323683139061136,0.05839831546303945
2011-01-24,17.649999618530273,0.1416558586662069,0.02975497357309398,0.12382161028353865,0.1069073955706238,1.6509615190158249,0.7077257033432297,0.05716880552635101
2011-01-25,17.59000015258789,0.1083806099200999,0.002850583492061576,0.1229375305833312,0.10684514495008675,1.646307856178692,0.7105753949530077,0.05562624225426265
2011-01-26,16.639999389648438,-0.03870595591941972,-0.014801658320557465,0.12500477279783825,0.1068214995592711,1.557738793997696,0.7815390162072414,0.05370678010297108
2011-01-27,16.149999618530273,-0.10227905369637069,-0.005541881395094039,0.1238238100169444,0.10786037218797312,1.4973061274427035,0.8626970204821155,0.0529280199091258
2011-01-28,20.040000915527344,0.08500279699727353,0.22269686771215902,0.18301112998981037,0.1458392097535229,1.3741161207192605,0.34124172317430457,0.04783913735293489
2011-01-31,19.530000686645508,0.106515643555112,0.2632600671705019,0.17994450761606712,0.14537619884617461,1.343411152695675,0.39385696566715067,0.03912017673075441
2011-02-01,17.6299991607666,0.002273962923918793,0.11090102633264864,0.2066133770455606,0.14969732342376904,1.1777097116732616,0.8412693030114421,0.03795430160527991
2011-02-02,17.299999237060547,0.039663453823363115,-0.000577713991355755,0.19730871752546514,0.14990016819286525,1.1541013893194532,0.7810548415640112,0.03500930599931402
2011-02-03,16.690000534057617,0.033436589986525656,-0.0722623264925003,0.192330154029819,0.1476420003691791,1.1304371718294415,0.801391352215015,0.03460668246614458
2011-02-04,15.93000030517578,-0.2050898414464175,-0.1375202546078167,0.18565066206650488,0.14831678760262343,1.074052409215881,0.9102745476613632,0.0360367486339864
2011-02-07,16.280000686645508,-0.1664106444308694,-0.07762033776173227,0.17633842435021843,0.14855227650722708,1.0959105487591423,0.9721055674008584,0.03803756890441777
2011-02-08,15.8100004196167,-0.10323305886480616,-0.10119384408926868,0.177668759940587,0.1494358565649367,1.0579790408432888,1.0393532665398684,0.04247035347906178
2011-02-09,15.869999885559082,-0.08265892569741162,-0.046274010356536666,0.17820309239432347,0.14993268067117835,1.0584750312284508,0.933429721045654,0.04511301019050631
2011-02-10,16.09000015258789,-0.03594969216719712,-0.0037151372978077024,0.17664050439570442,0.14849749280705815,1.0835199873369934,0.9095628899705567,0.04841025806930895
2011-02-11,15.6899995803833,-0.01506595858096127,-0.21706592497077115,0.0920236207263007,0.1499226288248151,1.0465397854460714,0.9774682696981546,0.0534758262358961
2011-02-14,15.949999809265137,-0.02027032330846712,-0.18330777017475242,0.09277289887992943,0.1484092839419092,1.074730595392424,0.9525610642364168,0.058702999103224754
2011-02-15,16.3700008392334,0.035420645461961,-0.07146899498084913,0.053976704156454496,0.14861209713845877,1.1015254581854002,0.8827693156758833,0.06260290146119438
2011-02-16,16.719999313354492,0.05356014076401272,-0.033526008629154336,0.05199959629899005,0.14192784808283648,1.1780633286003062,0.9251832102613382,0.06698432844823626
2011-02-17,16.59000015258789,0.031075201694114485,-0.0059916344080196415,0.05474933769892241,0.13811910282632672,1.2011372658167665,0.8748742902319318,0.06847052618461794
2011-02-18,16.43000030517578,0.047163846053742464,0.0313873189216165,0.0586975610820566,0.1341229208369979,1.2249957130849745,0.8161564637679245,0.06544266786609498
2011-02-22,20.799999237060547,0.30407520287104406,0.2776411768902931,0.1678487976624868,0.1695498842367086,1.2267775546234916,0.35302359652614734,0.06364353181131492
2011-02-23,22.1299991607666,0.3518630437530841,0.3997469053389895,0.16542729213055007,0.1723309554827861,1.2841569350537916,0.2238287117103057,0.06352521458855045
2011-02-24,21.31999969482422,0.2751196513384808,0.34341523935512863,0.17010765629474156,0.17232979358590977,1.2371627245172658,0.3051956796781308,0.063440781870981
2011-02-25,19.21999931335449,0.1585291824338133,0.19453071044646153,0.18723950841157558,0.1779844934774049,1.0798693154577799,0.5151309412718941,0.06311344687036051
2011-02-28,18.350000381469727,0.11685940600312139,0.1695347910915268,0.18293529870435343,0.1489052750277471,1.2323270870055056,0.5227583622265501,0.055594199656393596
2011-03-01,21.01000022888184,0.010096201900196222,0.3172414094122695,0.19623062704441271,0.16145114637815336,1.30132245575215,0.19244596939579248,0.05062547248629552
2011-03-02,20.700000762939453,-0.06461809543862684,0.2645082285718947,0.20056568950649942,0.1483323468058999,1.3955149506281601,0.2924046443159032,0.05034510023158692
2011-03-03,18.600000381469727,-0.12757970695538123,0.11244025988766948,0.22591188624750166,0.16344585103767453,1.1379915894703498,0.6618464677909932,0.04927223897282022
2011-03-04,19.059999465942383,-0.008324654169000634,0.14888482764535693,0.22678767115393536,0.16493623869531243,1.1555980430202497,0.5417537497231005,0.04781371405387562
2011-03-07,20.65999984741211,0.12588552686217258,0.25745584075879746,0.23474903539028733,0.17141122287237648,1.2052886328682473,0.2658282118946754,0.048355066847943745
2011-03-08,19.81999969482422,-0.05663972018533159,-0.047115364335697074,0.1823376425237452,0.1711720506684228,1.1578992959088583,0.3532141605571738,0.04870952602582663
2011-03-09,20.21999931335449,-0.023188474970703532,-0.0863081753205972,0.1804670276915431,0.1707444152683499,1.1842261008405923,0.2397279394212174,0.0501017184764915
2011-03-10,21.8799991607666,0.1763440167756436,0.026266391836690772,0.19608397869777386,0.17872478647971288,1.2242285802506867,0.018052357118465052,0.05588827288234424
2011-03-11,20.07999992370605,0.05351524062664681,0.04474509058665865,0.1830230497828783,0.1805618835062955,1.1120840973618853,0.16573969236558642,0.05854323649314277
2011-03-14,21.1299991607666,0.02274924089185637,0.15149856792941452,0.1816578011844702,0.1778237683306609,1.1882550549415674,0.14871707929429062,0.06038918686466838
2011-03-15,24.31999969482422,0.22704339401050166,0.1575439995184873,0.1778473755790989,0.1823381158567636,1.3337858395953202,0.0019236772584758932,0.06530161849586653
2011-03-16,29.39999961853028,0.4540059652283359,0.4202897842963851,0.2027677683932443,0.19782797711377254,1.486139627340075,-0.16085068395605112,0.07913198023009876
2011-03-17,26.3700008392334,0.2052103222434256,0.4177419515272991,0.17120825606911086,0.19993460283012265,1.318931313837608,0.01740695850780844,0.08286514291528736
2011-03-18,24.440000534057617,0.21713150532457104,0.28226659070628846,0.17167837750425732,0.1995352749336601,1.2248461101518633,0.03352946820481859,0.08528757813102006
2011-03-21,20.61000061035156,-0.024609492241748687,-0.0024200986171262207,0.207408318399085,0.21561120396730807,0.9558872744607715,0.27130195294576814,0.08077105646967989
2011-03-22,20.209999084472656,-0.16899673774363788,0.01967706335284558,0.20392730857344543,0.19144829869765423,1.0556374343336112,0.2713425527345616,0.08233481930470649
2011-03-23,19.170000076293945,-0.34795917261810283,-0.05192874741430187,0.20787822747582255,0.19121378166318773,1.0025428036385378,0.3486209830666633,0.08318830134918716
2011-03-24,18.0,-0.31740616506846964,-0.17733086424079458,0.21501984887769945,0.20113064857798213,0.8949406829472367,0.5613844621364807,0.08302418498328827
2011-03-25,17.90999984741211,-0.26718496497354105,-0.10806773329376773,0.21328684826698557,0.19463176739619575,0.9201992093589844,0.6025394686314847,0.08096385831006984
2011-03-28,19.440000534057617,-0.05676856097259397,-0.07998100775351247,0.21455216410677128,0.19504208745826782,0.9967079817178995,0.5501737365542158,0.0778677892855554
2011-03-29,18.15999984741211,-0.10143490004586697,-0.25328947058840134,0.20183298792077833,0.18997861260739257,0.9558970664209101,0.6717716160119421,0.0783502891157925
2011-03-30,17.709999084472656,-0.07616071914505407,-0.3976190709434442,0.13279042917574924,0.189796071921886,0.9331067237135195,0.728772252339167,0.07895348004490081
2011-03-31,17.739999771118164,-0.014444457160102009,-0.32726586247488787,0.13288739254486054,0.1755878143592998,1.0103206669465892,0.7707436309189188,0.07476889972657438
2011-04-01,17.399999618530273,-0.028475724914957423,-0.2880524043244993,0.12679648477118535,0.17484096315307918,0.9951901033224111,0.7938234148143147,0.0722841021425854
2011-04-04,17.5,-0.09979426341366926,-0.1508976476589493,0.10731419016464855,0.16831937449810944,1.0396901754287686,0.7452114995199081,0.07254778179705222
2011-04-05,17.25,-0.050110124177219606,-0.14646210878588428,0.10844357836748382,0.1679049743219584,1.027366822791269,0.715290656835728,0.07150536387364745
2011-04-06,16.899999618530273,-0.045736844032507884,-0.11841421224462101,0.10753962762984115,0.16632191218326292,1.0161018110415239,0.7447841641514575,0.07220685642874326
2011-04-07,17.110000610351562,-0.035512918201514254,-0.04944441053602433,0.06903695194230884,0.15542890005553006,1.1008249176465041,0.7172843512550552,0.07358628763380268
2011-04-08,17.8700008392334,0.027011565000414794,-0.002233333809016802,0.07379094176860436,0.1553695610399605,1.1501609916138784,0.6453787992807379,0.07416677862927522
